Date,Sport_Group,Sport,Events,Medal_Ceremony,Venue,Latitude,Longitude
2021-07-25T01:00:00Z,Shooting,Shooting,10m Air Rifle Men's Finals,FALSE,Asaka Shooting Range,35.7811380207295,139.58779467064903
2021-07-25T01:00:00Z,Shooting,Shooting,10m Air Rifle Men's Victory Ceremony,TRUE,Asaka Shooting Range,35.7811380207295,139.58779467064903
2021-07-25T01:00:00Z,Rowing,Rowing,Men's Single Sculls Semifinals E/F,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-25T01:00:00Z,Rowing,Rowing,Women's Single Sculls Semifinals E/F,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-25T01:00:00Z,Rowing,Rowing,Men's Pair Repechage,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-25T01:00:00Z,Rowing,Rowing,Women's Pair Repechage,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-25T01:00:00Z,Rowing,Rowing,Lightweight Men's Double Sculls Repechages,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-25T01:00:00Z,Rowing,Rowing,Lightweight Women's Double Sculls Repechages,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-25T01:00:00Z,Rowing,Rowing,Men's Quadruple Sculls Repechage,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-25T01:00:00Z,Rowing,Rowing,Women's Quadruple Sculls Repechage,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-25T01:00:00Z,Rowing,Rowing,Men's Eight Heats,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-25T01:00:00Z,Rowing,Rowing,Women's Eight Heats,FALSE,Sea Forest Waterway,35.60796457817903,139.8147625026683
2021-07-25T01:00:00Z,Beach Volleyball,Beach Volleyball,Men's or Women's Preliminaries (4 matches),FALSE,Shiokaze Park,35.62426208355979,139.76843705331703
2021-07-25T01:00:00Z,Handball,Handball,Women's Preliminary Round Group A: Netherlands vs Japan,FALSE,Yoyogi National Stadium,35.66773432212354,139.70019944667044
2021-07-25T01:00:00Z,Handball,Handball,Women's Preliminary Round Group B: ROC vs Brazil,FALSE,Yoyogi National Stadium,35.66773432212354,139.70019944667044
2021-07-25T01:00:00Z,Fencing,Fencing,Women's Foil Individual Table of 64,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-25T01:00:00Z,Fencing,Fencing,Men's Epée Individual Table of 64,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-25T01:00:00Z,Fencing,Fencing,Women's Foil Individual Table of 32,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-25T01:00:00Z,Fencing,Fencing,Men's Epée Individual Table of 32,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-25T01:00:00Z,Fencing,Fencing,Women's Foil Individual Table of 16,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-25T01:00:00Z,Fencing,Fencing,Men's Epée Individual Table of 16,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-25T01:00:00Z,Fencing,Fencing,Women's Foil Individual Quarterfinals,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-25T01:00:00Z,Fencing,Fencing,Men's Epée Individual Quarterfinals,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-25T01:30:00Z,Archery,Archery,Women's Team 1/8 Eliminations,FALSE,Yumenoshima Park Archery Field,35.65025376166539,139.82892847281852
2021-07-25T01:30:00Z,Hockey,Hockey,Women's Pool A: Great Britain vs Germany,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-25T01:30:00Z,Hockey,Hockey,Women's Pool B: Japan vs China,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-25T02:00:00Z,Table Tennis,Table Tennis,Mixed Doubles Quarterfinals,FALSE,Tokyo Metropolitan Gymnasium,35.679538129089025,139.71224149090568
2021-07-25T02:00:00Z,Hockey,Hockey,Women's Pool B: Australia vs Spain,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-25T02:00:00Z,Hockey,Hockey,Women's Pool B: New Zealand vs Argentina,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
2021-07-25T02:00:00Z,Basketball,Basketball,Men's Preliminary Round Group A: Islamic Rep. of Iran vs Winner of Olympic Qualifying Tournament in Victoria(Canada),FALSE,Saitama Super Arena,NA,NA
2021-07-25T02:00:00Z,Artistic Gymnastics,Artistic Gymnastics,Women's Qualification,FALSE,Ariake Gymnastics Centre,35.64167062421445,139.79257372832834
2021-07-25T02:00:00Z,Water Polo,Water Polo,Men's Preliminary Round - Group A: South Africa vs Italy,FALSE,Tatsumi Water Polo Centre,35.647754733125474,139.8195228619168
2021-07-25T02:00:00Z,Water Polo,Water Polo,Men's Preliminary Round - Group A: Hungary vs Greece,FALSE,Tatsumi Water Polo Centre,35.647754733125474,139.8195228619168
2021-07-25T02:00:00Z,Taekwondo,Taekwondo,Women -57 kg Round of 16 (8 matches),FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-25T02:00:00Z,Taekwondo,Taekwondo,Men -68 kg Round of 16 (8 matches),FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-25T02:00:00Z,Taekwondo,Taekwondo,Women -57 kg Quarterfinals (4 matches),FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-25T02:00:00Z,Taekwondo,Taekwondo,Men -68 kg Quarterfinals (4 matches),FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-25T02:00:00Z,Taekwondo,Taekwondo,Women -57 kg Semifinals (2 matches),FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-25T02:00:00Z,Taekwondo,Taekwondo,Men -68 kg Semifinals (2 matches),FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-25T02:00:00Z,Badminton,Badminton,Men's Singles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-25T02:00:00Z,Badminton,Badminton,Women's Singles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-25T02:00:00Z,Badminton,Badminton,Men's Doubles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-25T02:00:00Z,Badminton,Badminton,Women's Doubles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-25T02:00:00Z,Badminton,Badminton,Mixed Doubles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-25T02:00:00Z,Baseball/Softball,Softball,Softball Opening Round: Australia vs United States,FALSE,Yokohama Baseball Stadium,NA,NA
2021-07-25T02:00:00Z,Baseball/Softball,Softball,Softball Opening Round: Canada vs Japan,FALSE,Yokohama Baseball Stadium,NA,NA
2021-07-25T02:15:00Z,3x3 Basketball,3x3 Basketball,Women's Pool Round (2 games),FALSE,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
2021-07-25T02:15:00Z,3x3 Basketball,3x3 Basketball,Men's Pool Round (2 games),FALSE,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
2021-07-25T02:30:00Z,Swimming,Swimming,Men's 400m Individual Medley Final,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-25T02:30:00Z,Swimming,Swimming,Women's 100m Butterfly Semifinals,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-25T02:30:00Z,Swimming,Swimming,Men's 400m Freestyle Final,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-25T02:30:00Z,Swimming,Swimming,Men's 400m Individual Medley Victory Ceremony,TRUE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-25T02:30:00Z,Swimming,Swimming,Women's 400m Individual Medley Final,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-25T02:30:00Z,Swimming,Swimming,Men's 400m Freestyle Victory Ceremony,TRUE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-25T02:30:00Z,Swimming,Swimming,Men's 100m Breaststroke Semifinals,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-25T02:30:00Z,Swimming,Swimming,Women's 4 x 100m Freestyle Relay Final,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-25T03:00:00Z,Tennis,Tennis,Men's Singles First Round,FALSE,Ariake Tennis Park,35.63522638292027,139.78961039488578
2021-07-25T03:00:00Z,Tennis,Tennis,Women's Singles First Round,FALSE,Ariake Tennis Park,35.63522638292027,139.78961039488578
2021-07-25T03:00:00Z,Tennis,Tennis,Men's Doubles First Round,FALSE,Ariake Tennis Park,35.63522638292027,139.78961039488578
2021-07-25T03:00:00Z,Tennis,Tennis,Women's Doubles First Round,FALSE,Ariake Tennis Park,35.63522638292027,139.78961039488578
2021-07-25T03:00:00Z,Judo,Judo,Women -78 kg Elimination Rounds,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T03:00:00Z,Judo,Judo,Women -78 kg Quarterfinals,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T03:00:00Z,Judo,Judo,Men -100 kg Elimination Rounds,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T03:00:00Z,Judo,Judo,Men -100 kg Quarterfinals,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T03:00:00Z,Judo,Judo,Women -52 kg Elimination Rounds,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T03:00:00Z,Judo,Judo,Women -52 kg Quarterfinals,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T03:00:00Z,Judo,Judo,Men -66 kg Elimination Rounds,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T03:00:00Z,Judo,Judo,Men -66 kg Quarterfinals,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T03:00:00Z,Boxing,Boxing,Women's Fly (48-51kg) - Preliminaries - Round of 32,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-25T03:00:00Z,Boxing,Boxing,Women's Middle (69-75kg) - Preliminaries - Round of 32,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-25T03:00:00Z,Boxing,Boxing,Men's Light (57-63kg) - Preliminaries - Round of 32,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-25T03:00:00Z,Boxing,Boxing,Men's Light Heavy (75-81kg) - Preliminaries - Round of 32,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-25T03:50:00Z,Weightlifting,Weightlifting,Men's 61 kg Group B and Men's 67 kg Group B,FALSE,Tokyo International Forum,35.67697382447295,139.76380194086386
2021-07-25T04:00:00Z,Sailing,Sailing,RS:X Men,FALSE,Enoshima Yacht Harbour,35.29979336326726,139.48406276201857
2021-07-25T04:00:00Z,Sailing,Sailing,RS:X Women,FALSE,Enoshima Yacht Harbour,35.29979336326726,139.48406276201857
2021-07-25T04:00:00Z,Sailing,Sailing,Laser Men,FALSE,Enoshima Yacht Harbour,35.29979336326726,139.48406276201857
2021-07-25T04:00:00Z,Sailing,Sailing,Laser Radial Women,FALSE,Enoshima Yacht Harbour,35.29979336326726,139.48406276201857
2021-07-25T05:00:00Z,Canoe Slalom,Canoe Slalom,Canoe (C1) Men Heats,FALSE,Kasai Canoe Slalom Centre,35.643601065815034,139.85504382104045
2021-07-25T05:00:00Z,Canoe Slalom,Canoe Slalom,Kayak (K1) Women Heats,FALSE,Kasai Canoe Slalom Centre,35.643601065815034,139.85504382104045
2021-07-25T05:00:00Z,Cycling Road,Cycling Road,Women's Road Race,FALSE,Fuji international Speedway,NA,NA
2021-07-25T05:40:00Z,Basketball,Basketball,Men's Preliminary Round Group B,FALSE,Saitama Super Arena,NA,NA
2021-07-25T05:40:00Z,Basketball,Basketball,Winner of Olympic Qualifying Tournament in Split(Croatia) vs Winner of Olympic Qualifying Tournament in Belgrade(Serbia),FALSE,Saitama Super Arena,NA,NA
2021-07-25T05:45:00Z,Archery,Archery,Women's: Team Quarterfinals,FALSE,Yumenoshima Park Archery Field,35.65025376166539,139.82892847281852
2021-07-25T05:45:00Z,Archery,Archery,Team Semifinals,FALSE,Yumenoshima Park Archery Field,35.65025376166539,139.82892847281852
2021-07-25T05:45:00Z,Archery,Archery,Team Bronze Medal Match,FALSE,Yumenoshima Park Archery Field,35.65025376166539,139.82892847281852
2021-07-25T05:45:00Z,Archery,Archery,Team Gold Medal Match,TRUE,Yumenoshima Park Archery Field,35.65025376166539,139.82892847281852
2021-07-25T06:00:00Z,Water Polo,Water Polo,Men's Preliminary Round - Group A: United States vs Japan,FALSE,Tatsumi Water Polo Centre,35.647754733125474,139.8195228619168
2021-07-25T06:00:00Z,Water Polo,Water Polo,Men's Preliminary Round - Group B: Australia vs Montenegro,FALSE,Tatsumi Water Polo Centre,35.647754733125474,139.8195228619168
2021-07-25T06:00:00Z,Table Tennis,Table Tennis,Men's Singles Round 2,FALSE,Tokyo Metropolitan Gymnasium,35.679538129089025,139.71224149090568
2021-07-25T06:00:00Z,Table Tennis,Table Tennis,Women's Singles Round 2,FALSE,Tokyo Metropolitan Gymnasium,35.679538129089025,139.71224149090568
2021-07-25T06:00:00Z,3x3 Basketball,3x3 Basketball,Women's Pool Round (2 games),FALSE,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
2021-07-25T06:00:00Z,3x3 Basketball,3x3 Basketball,Men's Pool Round (2 games),FALSE,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
2021-07-25T06:15:00Z,Handball,Handball,Women's Preliminary Round Group A: Montenegro vs Angola,FALSE,Yoyogi National Stadium,35.66773432212354,139.70019944667044
2021-07-25T06:15:00Z,Handball,Handball,Women's Preliminary Round Group A: Norway vs Republic of Korea,FALSE,Yoyogi National Stadium,35.66773432212354,139.70019944667044
2021-07-25T06:20:00Z,Volleyball,Volleyball,Women's Preliminary Round - Pool A: Serbia vs Dominican Rep.,FALSE,Ariake Arena,35.643512573489566,139.79473745950065
2021-07-25T06:20:00Z,Volleyball,Volleyball,Women's Preliminary Round - Pool B: China vs Turkey,FALSE,Ariake Arena,35.643512573489566,139.79473745950065
2021-07-25T07:00:00Z,Beach Volleyball,Beach Volleyball,Men's or Women's Preliminaries (3 matches),FALSE,Shiokaze Park,35.62426208355979,139.76843705331703
2021-07-25T07:00:00Z,Diving,Diving,Women's Synchronised 3m Springboard Final,FALSE,Tokyo Aquatics Centre,35.65154002713155,139.81526845227876
2021-07-25T07:10:00Z,Artistic Gymnastics,Artistic Gymnastics,Women's Qualification,FALSE,Ariake Gymnastics Centre,35.64167062421445,139.79257372832834
2021-07-25T07:50:00Z,Weightlifting,Weightlifting,Men's 61 kg Group A,FALSE,Tokyo International Forum,35.67697382447295,139.76380194086386
2021-07-25T08:30:00Z,Football,Football,Men's Group C: Egypt vs Argentina,FALSE,Sapporo Dome,43.01517544330762,141.41041300340524
2021-07-25T08:30:00Z,Football,Football,Men's Group C: Australia vs Spain,FALSE,Sapporo Dome,43.01517544330762,141.41041300340524
2021-07-25T09:00:00Z,Boxing,Boxing,Women's Fly (48-51kg) - Preliminaries - Round of 32,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-25T09:00:00Z,Boxing,Boxing,Men's Light (57-63kg) - Preliminaries - Round of 32,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-25T09:00:00Z,Boxing,Boxing,Men's Light Heavy (75-81kg) - Preliminaries - Round of 32,FALSE,Kokugikan Arena,35.69708642863296,139.79336043405075
2021-07-25T09:00:00Z,Judo,Judo,Women -78 kg Repechage,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T09:00:00Z,Judo,Judo,Women -78 kg Semifinals,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T09:00:00Z,Judo,Judo,Men -100 kg Repechage,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T09:00:00Z,Judo,Judo,Men -100 kg Semifinals,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T09:00:00Z,Judo,Judo,Women -78 kg Contests for Bronze Medal,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T09:00:00Z,Judo,Judo,Women -78 kg Final,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T09:00:00Z,Judo,Judo,Men -100 kg Contests for Bronze Medal,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T09:00:00Z,Judo,Judo,Men -100 kg Final,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T09:00:00Z,Equestrian,Equestrian,Dressage Grand Prix Team and Individual Day 2,FALSE,Equestrian Park,35.6369951864692,139.63364991415503
2021-07-25T09:00:00Z,Judo,Judo,Women -52 kg Repechage,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T09:00:00Z,Judo,Judo,Women -52 kg Semifinals,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T09:00:00Z,Judo,Judo,Men -66 kg Repechage,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T09:00:00Z,Judo,Judo,Men -66 kg Semifinals,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T09:00:00Z,Judo,Judo,Women -52 kg Contests for Bronze Medal,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T09:00:00Z,Judo,Judo,Women -52 kg Final,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T09:00:00Z,Judo,Judo,Men -66 kg Contests for Bronze Medal,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T09:00:00Z,Judo,Judo,Men -66 kg Final,FALSE,Nippon Budokan,35.69328639505304,139.74961103902368
2021-07-25T09:00:00Z,Football,Football,Men's Group A: France vs South Africa,FALSE,Saitama Stadium,35.903408731875246,139.71816554795595
2021-07-25T09:00:00Z,Football,Football,Men's Group A: Japan vs Mexico,FALSE,Saitama Stadium,35.903408731875246,139.71816554795595
2021-07-25T09:00:00Z,Football,Football,Men's Group B: New Zealand vs Honduras,FALSE,Ibaraki Kashima Stadium,35.99213056967567,140.64152126184229
2021-07-25T09:00:00Z,Football,Football,Men's Group B: Romania vs Republic of Korea,FALSE,Ibaraki Kashima Stadium,35.99213056967567,140.64152126184229
2021-07-25T09:20:00Z,Basketball,Basketball,Men's Preliminary Round Group B: Australia vs Nigeria,FALSE,Saitama Super Arena,NA,NA
2021-07-25T09:30:00Z,Football,Football,Men's Group D: Brazil vs Côte d'Ivoire,FALSE,International Stadium Yokohama,35.51002465197473,139.60687650162822
2021-07-25T09:30:00Z,Football,Football,Men's Group D: Saudi Arabia vs Germany,FALSE,International Stadium Yokohama,35.51002465197473,139.60687650162822
2021-07-25T09:30:00Z,3x3 Basketball,3x3 Basketball,Women's Pool Round (2 games),FALSE,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
2021-07-25T09:30:00Z,3x3 Basketball,3x3 Basketball,Men's Pool Round (2 games),FALSE,Aomi Urban Sports Park,35.62349586496833,139.7773659975334
2021-07-25T10:00:00Z,Badminton,Badminton,Men's Singles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-25T10:00:00Z,Badminton,Badminton,Women's Singles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-25T10:00:00Z,Badminton,Badminton,Men's Doubles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-25T10:00:00Z,Badminton,Badminton,Women's Doubles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-25T10:00:00Z,Badminton,Badminton,Mixed Doubles Group Play Stage,FALSE,Musashino Forest Sport Plaza,35.66516093172041,139.52508181634872
2021-07-25T10:00:00Z,Fencing,Fencing,Women's Foil Individual Semifinals,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-25T10:00:00Z,Fencing,Fencing,Men's Epée Individual Semifinals,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-25T10:00:00Z,Fencing,Fencing,Women's Foil Individual Bronze Medal Bout,FALSE,Makuhari Messe Hall,35.64977449961884,140.03645074412134
2021-07-25T10:20:00Z,Water Polo,Water Polo,Men's Preliminary Round - Group B: Serbia vs Spain,FALSE,Tatsumi Water Polo Centre,35.647754733125474,139.8195228619168
2021-07-25T10:20:00Z,Water Polo,Water Polo,Men's Preliminary Round - Group B: Croatia vs Kazakhstan,FALSE,Tatsumi Water Polo Centre,35.647754733125474,139.8195228619168
2021-07-25T10:30:00Z,Hockey,Hockey,Men's Pool A: India vs Australia,FALSE,Oi Hockey Stadium,35.59269081886343,139.75405101776522
